Student ID    Earned Credits
82705288           41
68418779           67
40415050           86
80061860           36
37221181           80
84589444           79
38742990           71
93422745           48
79183690           77
14119150           85
59146016           64
22909126           24
12475097           25
63701659           44
66010225           33
60439781           58
45535768           30
80545271           87
22295015           63
57626828           41
25213864           55
17105874           68
79011403           91
83449898           94
45590768           41
28915152           85
92411449           81
31046250           43
89911867           90
94898315           72
95014015           31
54443907           56
56308195           30
15020523           41
82250619           77
32982779           72
78396766           71
77942484           38
74061325           96
84741453           55
18886042           50
69713116           78
69985596           67
83774253           70
72427919           51
49728118           40
38430220           94
96728889           49
66630652           96
53476118           40
66618740           58
46178624           87
90194133           68
18126086           94
55656373           62
41450497           31
38310387           54
46881047           68
44342513           48
76958553           96
94300766           53
97136000           46
55274503           85
47771361           60
92582165           70
38528980           39
37147709           37
64262273           73
80510272           53
37004792           54
17319055           43
56853904           100
26312406           43
93477782           90
22259584           78
24364951           66
63666437           25
79436661           95
78966921           92
13877290           26
54891718           63
15746231           42
94425606           79
35796332           37
61705176           81
94000043           35
80385685           87
81819478           82
74225835           74
67850671           79
70705316           43
90835964           97
71408288           96
83402443           89
33505480           96
63159101           54
47045782           90
79353477           50
88580927           53
34026345           90
33172519           74
57000638           84
82570556           32
51812574           100
30158630           87
97340957           41
38269026           27
22165691           57
67369206           80
50048609           79
80991883           38
54112525           84
44010120           98
89726880           33
33113426           99
16000828           57
16332912           24
81288398           86
18785544           52
75921289           86
91941860           67
96466653           65
54842029           70
85642165           45
55402595           92
13726223           45
59108847           64
68021680           27
87810063           38
90474904           46
55013950           60
21416087           88
42771926           34
61435936           62
13473438           56
44194529           88
94392602           43
23811497           71
39589288           96
95458325           36
99808048           81
39260971           47
55296382           41
21563132           72
78421003           96
30300117           61
44604951           44
41765097           44
59997582           89
53500823           90
62617182           70
74524735           79
13380347           78
92004713           39
23505270           79
75895696           75
41482769           79
86305201           94
48106229           64
74541236           46
18023041           99
94233729           57
90378008           47
33237832           53
97786482           56
57661614           82
16594516           40
90597379           28
74624986           70
32247354           89
72509887           98
24626903           77
91470590           34
20103807           31
51265577           72
84513614           56
45597030           74
18017532           96
31107673           26
60727285           45
83019936           36
63081370           77
63967475           82
86186894           81
78379839           80
87705672           63
92171355           37
54479505           47
36717382           78
21783142           92
31616531           46
87844883           47
28050423           36
11763331           30
30757493           53
31501761           67
98695307           33
53374170           60
22508065           94
44349729           49
29334483           78
73429059           31
32336447           53
53175417           37
66328465           70
51111320           52
61245826           83
16020758           24
31372492           88
70985863           89
58302118           37
81287345           86
33788596           39
39425565           68
64082411           44
83917388           30
23457227           36
90551955           75
55419520           73
43705537           53
56377877           49
85532668           68
67101348           32
41453867           52
64521977           40
59566639           87
98379189           25
47386150           32
40181463           44
66533894           92
93567069           30
90803373           92
58275651           52
14210401           86
91056642           46
47113780           55
21855765           52
50811030           41
79090785           75
51083654           40
70578335           29
55180713           47
38548079           46
84915486           57
13447914           77
56439835           45
29906341           76
61178063           92
68716079           47
61095055           50
81905916           50
67569439           94
80182016           95
60722951           27
40168679           78
23946013           62
43741070           41
41084513           96
27083883           90
31513592           54
53609784           53
52149395           93
63699852           87
28568636           74
20478664           22
60757681           27
19871079           53
15168755           75
24527650           94
63318285           72
83009336           47
24603481           67
63387276           65
43750270           31
98740402           79
34565729           42
79221200           83
49427048           36
19813344           75
49404264           64
64901307           24
51284011           72
32754809           96
55549341           25
90992133           80
20688577           57
91256120           96
38172005           33
22690658           34
23839178           90
91619066           68
99079336           40
44557394           32
98358947           67
15240805           98
85061910           47
97492422           94
35193558           87
66320333           25
78273452           89
44163069           43
55240789           81
13931997           33
45546841           77
23992743           66
18049461           88
66120149           31
59050180           83
34811453           51
79248141           90
24175779           78
36138932           45
20828951           71
19674670           44
86897735           25
65158433           70
90964694           57
53667124           26
63091688           50
12386953           94
93252311           60
45214745           90
85407531           56
18774241           72
33244489           65
60733412           63
90238874           53
73233099           54
40652222           93
73506344           68
96733720           91
41328970           50
23105544           31
89635203           30
14772337           63
76543179           98
81497121           74
45875045           53
35153778           31
19576146           62
24560233           60
88378197           96
28177349           81
75818926           37
39722849           65
76957437           61
54316070           90
36805677           96
57873890           66
17847523           45
23476292           50
19610149           96
20923999           68
81574665           39
97375061           72
34058330           101
28638601           64
35106961           87
36530507           46
50803294           62
24001822           40
31062067           62
44428101           73
49359851           31
12559038           47
64776588           66
93354230           85
75412014           62
80077635           70
23655398           24
50582617           63
70703248           95
53072345           30
77955655           84
74447080           69
18270656           68
31895736           71
62881955           43
92856221           76
35982492           90
87276354           89
70581377           48
77984119           71
78073460           82
15861464           86
12941883           86
25705149           63
66498365           48
43396398           96
46396884           78
24343954           89
79321782           84
89852138           60
92032365           93
24124630           60
31125021           83
29366480           39
36243797           69
55465280           28
50172469           81
59308282           83
34713452           33
18790039           44
68883370           93
15117836           72
62344640           101
15633652           80
90899079           88
44927421           78
68245439           37
52754939           50
31560638           88
14087770           46
36527911           44
16043253           81
83800574           69
80464068           38
96690623           67
41532455           64
44477494           87
89750311           70
65411684           96
37056196           79
53323468           50
54856757           89
10068219           33
41950149           56
11929120           58
51860713           98
92857258           41
67145690           76
35365332           77
49753215           81
54709472           98
98955803           69
21997323           53
41385415           27
50484322           57
73367686           87
72849318           87
79237822           96
87544418           75
82417883           80
59207877           99
32792132           78
35542637           60
83722549           67
13175606           59
73672604           47
52127369           32
92998801           73
16210809           37
70915332           68
79595658           38
33508107           44
48073235           56
82758803           92
34763645           26
61881848           74
93595203           53
75936787           58
70331251           51
81423656           66
36205674           82
24434479           31
56088457           66
59632873           38
47499427           42
77972038           56
54885712           92
24877679           45
13475168           29
17165914           60
66409449           41
65382414           55
82026226           101
42470776           92
29708894           54
41391644           69
62793407           69
43453308           24
11593865           69
82659603           98
49504565           50
28072674           74
19265155           43
62341905           55
85428020           30
80535274           69
98765471           89
94269396           91
56337809           40
32019155           91
78387121           97
99975411           69
93445358           48
61046656           63
91727729           63
51909358           47
79185612           63
43386394           78
58381573           51
90219979           95
53077067           64
22018895           33
14125234           85
24106300           95
81069221           82
40148290           48
15394073           31
47990380           52
44484543           43
95888552           51
77978414           56
60253685           81
62529959           35
67463201           60
24920625           40
37562904           62
54684971           60
47885651           81
35174275           97
26830036           66
36291600           65
60381319           32
52033908           45
56949339           63
11206183           30
61369675           42
48146864           85
84208075           42
86108405           83
53794677           91
60560065           60
70079598           23
33783980           50
49048655           41
41955610           91
41353280           37
56068877           75
75414730           46
34410538           89
67737236           40
98760211           82
43164284           66
93866816           72
68997845           98
71598365           35
92962254           30
67040494           56
48939084           94
59076150           34
80447608           77
19754626           40
25275581           84
25176995           72
36035459           72
38788769           48
44743288           84
45130236           60
62350499           73
79209595           24
32569302           50
15488767           63
65170501           72
80063934           38
41594521           25
97258845           42
28967548           93
94744231           57
16957189           85
51226459           27
36280069           95
37085862           98
47306977           97
64714487           61
27492158           94
60064932           72
28015528           49
93799465           42
12616638           81
14191823           96
29610786           35
58418039           79
62412557           84
35868451           94
50752852           33
29086637           88
46540836           68
30960509           59
65498973           46
99712727           72
85181285           32
85453305           45
86570150           91
36324110           90
41021806           56
44990957           74
90712640           58
44785796           69
33281583           98
77039575           81
39686358           47
92403349           64
52908091           54
25129420           78
80275581           97
20284596           26
60881297           72
68979317           68
80311466           83
67177963           98
54067989           79
99096155           62
39858351           30
30169718           77
80594750           90
40386535           74
71367993           28
93265974           59
25991514           67
65524078           27
30686609           55
25908770           81
72461567           93
92410382           72
76114586           83
26003816           94
75680551           36
59537324           48
98159234           77
77130626           77
41499304           30
51896079           42
95204896           102
44645311           56
32243681           83
99935286           44
91987981           77
47929207           30
62080909           55
85449396           35
60790917           54
49908300           81
73345459           97
81359270           77
66800679           71
55655901           26
90287839           32
81084592           39
67197363           36
81590674           93
36059846           50
94389532           32
98574226           62
87349805           82
81029327           34
52882155           63
58097864           94
34878924           45
93362413           80
17713118           93
35501869           41
12961072           75
14314707           84
79614456           43
14521567           67
54191557           35
53863857           48
74855010           63
11109823           73
25441298           52
38786206           70
81954547           73
96018125           92
17184833           99
86571708           74
85486490           64
93186253           26
80639739           39
70674774           60
81557322           69
52387318           43
23152573           42
95637406           55
35714642           50
89905387           51
89795528           79
66252081           91
21390442           64
33770997           62
28796572           78
69998481           43
68936680           93
49902072           48
95537002           24
72191828           89
99985798           34
23606150           58
27980508           75
60074141           99
52102434           76
60034161           71
20559724           48
70449441           25
47455728           92
16758287           37
61300526           28
47860903           55
48416730           38
35619918           23
24443582           61
66363332           87
37596828           44
28724972           90
24547556           78
67559463           57
77360135           39
49475289           24
58872177           57
32461847           40
95816281           79
21079638           40
78957634           91
42324532           95
91323866           43
83069857           94
83489078           98
34313713           43
60298006           59
44067793           25
55215593           55
31194575           30
57666791           40
39246609           62
70306592           45
25442447           92
23501076           36
78648297           86
95326121           71
65275075           75
94769043           35
21099480           37
63809610           94
68716317           81
60499483           79
67328369           99
66692593           98
96915802           46
48045219           41
61090318           35
39897535           80
19755836           45
98628313           69
24738384           57
49512623           37
43701826           82
30516070           29
10827975           61
57869764           42
15125167           78
41188728           98
58592117           46
64267069           70
59101720           81
41860221           33
42030074           54
96878989           26
55698873           53
60192910           55
49044105           44
62709655           64
87506433           92
34362053           41
36060700           75
89953078           71
31632705           99
20286376           70
36202233           96
77647768           42
10516054           45
13817215           40
56237169           35
32049156           86
14596600           74
63454857           72
49381762           62
83180027           56
81056093           64
34783541           49
83109364           92
13168493           75
20968816           76
19963780           31
52611270           42
66945272           25
47752411           49
72147382           37
47580061           78
64270729           93
53835161           73
59419707           86
73583209           93
42760526           94
86619933           26
89114979           94
17628637           48
17831831           77
82918364           52
50281957           73
10554658           87
49626652           34
76339649           27
38715584           67
42960300           25
80430401           67
97724444           63
83103484           28
41781983           87
12058861           67
24914845           91
59713979           59
11013829           58
44329367           63
83217280           39
51124137           68
58358516           90
11840857           47
40633230           45
63331367           40
59692998           60
12989868           70
83267174           68
96971112           66
32913577           76
37007121           71
83722201           63
21530518           71
29180656           45
78541249           34
60402418           40
95992088           33
27275137           69
78996354           38
25286355           43
45155319           74
65138969           53
97118567           77
84157402           68
46263743           87
98561595           27
80133467           49
62068689           65
73737408           31
94075803           32
21469404           72
98654118           76
54152765           44
24920902           63
14904249           29
67364063           56
86237552           26
90808644           47
80446997           67
40925870           46
37635601           92
63293949           38
38821374           31
12273762           48
40114826           29
55516396           58
67517083           46
15579440           26
12538837           81
70455665           39
89761312           75
13278762           38
19465892           26
27887840           73
40897407           88
26579099           38
63998694           77
47621486           45
43894772           95
79502212           87
23972517           66
18023406           74
97469140           54
11952561           58
65636824           90
65937606           36
57603864           91
21194345           40
56512393           47
62484667           30
85406863           67
89344374           50
66853833           86
77516605           54
29569305           88
41413861           40
14277940           96
63101823           32
32914757           67
42937331           93
36667710           66
87593596           80
42019419           76
27803872           85
56747521           36
89765237           88
51057803           92
25190892           74
81332245           95
32237938           71
40022773           61
45808969           54
83997912           75
35677770           55
72005535           38
44802400           25
41900912           61
22012755           56
43889620           91
20897676           58
65071339           54
58547457           75
92246691           49
14170899           51
20674241           35
50523152           88
75998015           97
77183055           70
76592243           41
32100782           30
69120675           40
93802392           33
12529073           55
42579269           92
16985290           96
28931502           53
62446780           83
17438310           42
61303871           32
43735361           71
83552434           48
48165932           53
56560915           71
16498657           61
57109708           26
86937187           39
61107116           45
62806070           27
12041735           86
28196482           53
33205329           68
55034801           93
65896564           78
69422855           31
70031792           32
83239604           59
66591480           58
63488470           27
74482613           43
67207718           67
52523857           90
36079883           63
53600018           50
56388694           58
92706548           48
83321968           82
54272065           24
42573205           82
78344511           80
65248793           78
47831357           76
67343536           56
72729541           44
22378727           77
13384420           43
46043421           89
72229319           51
32089921           63
85331469           57
39479261           91
87700622           90
48279057           37
14157553           64
47788384           31
39399995           30
71407429           61
91526360           39
29324185           34
40484415           51
22042671           93
55540684           78
96474756           94
58379694           59
86246740           81
79289808           59
34481221           32
79050435           30
86731180           57
11633859           51
21461888           85
70543688           64
53994753           40
46741671           65
83462332           53
30461346           84
61891480           51
64687896           90
51460937           69
36017446           62
47842567           46
84319958           39
36083510           88
99027678           89
92355499           49
29662703           66
10860007           63
27054892           52
51473602           75
76569696           26
52720901           79
83838659           90
11515663           78
38528543           52
21372257           77
19279359           60
12331665           86
33368001           93
42589777           44
13006543           28
48975693           88
15639697           47
70295555           27
26660750           81
31827290           51
71751237           74
53561933           54
90680266           84
89405711           73
96666679           57
76749532           59
53040595           46
22291522           53
95521609           55
55991045           74
15687948           33
47142220           37
51280284           47
71920018           39
49419503           67
58524638           56
23845082           74
21855980           49
15892864           62
91351184           39
71310600           45
91138710           70
41232367           24
74144526           84
62000486           43
85269922           28
84304120           44
94984053           29
52675606           29
25183948           47
39009757           89
88346974           29
11737558           88
13364138           89
35805942           66
68464841           31
71775130           42
84731903           46
97186899           86
72241873           48
76596213           82
57481083           85
33308233           40
81035311           73
13836762           54
85301259           90
36462095           48
36426076           88
44983455           46
95368433           63
96874163           78
76934366           39
57298198           89
27735824           27
10129388           45
91124196           88
25953566           88
97632399           95
60315618           82
31086244           55
80009100           67
91053104           26
98468226           52
48094828           38
29733365           71
71456335           88
56431902           89
25879819           59
11345933           71
69471050           44
17748129           65
27525895           72
45705369           84
34136642           31
68128948           32
13068772           53
24124825           69
92986464           60
64470683           52
64456415           45
55787572           32
11584217           31
43076353           22
64330413           79
51143065           94
22379711           66
66089117           96
97214893           67
73012876           93
82095306           25
11609781           96
31702875           36
86631898           22
16689630           61
80139269           85
91723665           89
62631650           31
14493708           77
41361719           82
41558633           67
80872354           90
51948390           56
96395691           73
29511625           28
38900213           87
35094429           42
67879564           49
89632303           29
45098257           61
74292317           64
95180169           71
98445901           51
95126963           62
14493266           53
50450192           90
92544060           60
29161456           56
42939208           41
35619733           63
46671343           77
72218532           99
26508781           40
56103729           49
31933852           24
13155284           25
64149616           92
66082665           95
66166354           45
14410916           39
43782136           46
10893526           33
40952541           48
49133978           88
60353430           31
19485944           51
51908109           78
11543485           35
54646265           41
91064351           76
61890303           88
42607888           62
50424826           29
34294012           31
81119863           68
51087763           69
51172106           51
51234042           67
18589478           41
56819815           43
66879194           52
22204606           54
44265545           56
71069931           69
83152382           92
73257603           90
87884933           88
56931826           37
80777211           64
49599718           57
12119139           81
82368350           70
30134785           98
18006803           79
23869481           63
57691799           97
10001074           64
33774585           46
25459598           92
89796112           30
91141167           26
26754150           85
59778524           83
82109796           41
62838410           31
71629435           68
70990847           36
76698870           94
93275365           93
52607481           36
73764164           98
46207137           47
45874364           30
59910740           73
13525829           34
93289443           80
53158737           46
11955997           44
21195700           86
28660554           86
14102092           90
65146662           74
55918496           60
75298567           78
97156690           30
47105287           68
33315241           59
87159253           65
97865094           40
43109293           61
42624650           25
17053824           58
39020674           64
27157649           85
82995071           77
81391971           61
57238490           64
34220668           46
82270813           73
79749346           68
85940104           68
33838609           32
25607634           66
12957518           80
34414115           32
12236006           63
40101993           42
84451253           29
40243729           27
64020413           45
87722875           87
75334635           69
92724936           69
80046913           36
93763769           27
99571038           93
47098352           25
81460181           42
61205179           34
66655139           45
99839035           95
21635386           62
41334073           38
23187119           36
96546346           94
24123475           95
52652752           75
29475719           23
31254133           92
99719778           41
47335198           67
48697227           65
51336386           77
49823964           44
21700796           66
80492532           75
23164792           58
99625425           46
31064702           50
87241730           97
82574303           51
15169558           76
55565071           33
98078818           32
48653326           50
35702580           70
11031767           86
62329791           91
16624194           53
99535707           91
37820144           95
97507791           83
63933245           60
84255930           74
22611956           38
61567602           45
36631669           79
59417564           47
25472538           35
82183623           32
13854678           47
49772328           95
34378451           29
35266064           77
39233623           97
81496903           65
55042998           60
77688278           84
52091548           37
45616165           88
53673852           64
74256130           66
60305983           64
55311151           39
19628558           51
26622322           60
89923531           68
91301628           76
94732502           64
55971008           81
90419555           95
48157375           49
88133056           57
31167002           87
45452868           66
32953990           70
26521687           31
27929645           40
41728612           33
51764383           91
14393083           74
75978720           94
37936508           74
44199770           39
76579735           26
34252175           31
13985359           83
60250879           83
73688730           31
13991649           67
21900577           78
65563731           28
13578497           97
59031268           66
43967755           89
69868326           85
59332109           88
83974673           53
49058231           72
61206395           45
80367829           79
16801217           85
30667406           80
13676506           45
57675270           45
75129437           46
87292170           83
80130173           51
78645853           54
88094136           63
81991354           65
54706926           35
75850401           23
77125834           50
55159975           66
11317692           84
79028407           39
76025647           84
29827829           64
64152541           94
75468812           29
42559082           88
41886283           29
40521778           89
30599892           53
86702531           70
49964587           63
46967314           94
13733438           72
65514507           83
86701522           34
34227881           84
94809702           76
91341544           88
97327145           83
28004967           83
96367066           60
17042943           95
68546632           68
15835224           35
19597081           38
79028664           31
85716670           100
97297986           42
13633891           73
22525534           29
54092170           93
66499010           95
86392546           86
30981659           22
72357722           60
40041640           23
40219827           68
69608851           56
88890568           87
94167788           52
82704196           50
48618584           35
80261637           30
60920104           44
65334459           80
69519225           42
22440955           58
98200925           95
38856754           25
32626284           30
23259770           61
90487313           34
75160359           55
98996192           28
81663051           28
19607542           39
45305521           62
35058853           67
20637064           72
11125230           50
31403263           76
91211042           48
68216697           83
38417302           79
71492778           63
15468719           65
85729381           46
20511710           76
59729280           57
21655327           36
20098028           25
22020615           76
91329731           46
81907531           97
44652935           50
55389510           26
69987877           43
83010190           29
99941869           90
83474827           76
39107612           52
56295241           68
18198814           47
32968869           71
78663604           69
85517742           34
18645635           99
54401549           35
92190511           84
70136993           53
71830064           38
44619083           70
63333311           69
88980112           72
17306502           36
12712568           51
17678100           34
75356119           87
19004918           42
56682409           65
67789030           38
87236701           70
80519864           48
15353406           42
92249726           92
63247607           41
10978144           77
46232223           97
29027387           65
53969856           27
72214088           80
38226313           81
82401510           75
29889286           43
61595166           60
79269169           56
74222800           33
66499014           92
47498591           73
60696342           94
42235304           74
19051839           93
48051511           39
18090586           41
98638424           43
89929292           67
61180098           57
97639001           94
77160860           88
71385247           61
16082721           82
64591101           82
70835162           24
30444707           51
43789234           42
86348376           41
91215654           49
76405485           53
63060445           69
99452042           94
15679857           50
34610223           81
52576075           67
30997521           90
61516459           74
33022873           27
26045446           99
20912627           97
55712427           35
57666364           39
29141553           84
14297410           40
50714321           69
46445727           82
11263856           97
78505206           97
99879788           62
81821970           83
60724172           71
41986396           49
25900857           31
14985465           62
70744040           26
41229454           76
22128834           83
20438026           64
38915010           85
11702555           46
34370283           70
20821725           61
72184223           79
79312832           40
53417859           62
27440359           35
81666344           73
10267488           39
82200175           89
81693886           53
11561874           58
62486071           60
28483378           81
30025701           46
61414077           35
35744518           88
56780571           51
99598244           70
31867274           64
56764983           78
77960168           83
12100179           77
58465863           89
36358083           67
59663163           34
54257480           92
64847298           86
72313396           40
47072229           52
75587204           79
80521184           70
72654508           39
25199751           54
56446764           91
54882587           42
48795166           68
64644463           66
25938095           63
63027596           50
51132282           66
94911282           91
25585032           32
37134327           72
86768887           62
65054335           88
94831105           70
23405975           94
99564486           76
44874635           55
37695994           51
94526036           33
93571887           39
34694907           72
24121499           92
92988068           29
49678075           99
94601276           48
70261804           84
19413715           38
66380356           46
73927003           59
79278352           39
24584570           85
42667507           26
90168275           39
31301768           42
27560319           47
41838093           39
57034617           76
58049764           33
68907551           92
10584006           79
12134432           64
69740029           99
53723181           24
79355410           67
58543986           85
71198198           83
88981784           59
79444273           49
87185647           47
65209076           86
15411594           79
46362235           46
13588388           65
18630138           41
59860706           43
30391820           69
81691458           26
51865535           69
49704844           88
81901331           62
35233669           100
92800866           66
60302838           32
67622355           63
47693989           67
82932881           89
22308342           29
50964014           39
95160630           90
15001739           100
30648101           71
70946679           82
48778340           26
51858419           36
58809950           49
46362257           79
25896038           40
12541566           81
91409486           85
96078584           95
79171576           88
14964815           32
63413493           45
49199506           86
30646211           65
50097653           60
48969654           54
98400170           91
13778190           78
59517025           64
85937538           89
36932118           59
24530609           36
72953424           58
29458215           76
73586135           92
35416016           61
95761277           85
54361223           25
12428266           48
35771268           35
49990935           95
88981036           28
25080895           97
35502748           40
57799660           26
20262453           49
12640214           95
84627049           54
21514029           28
65111009           94
89253489           35
25980384           63
86818618           79
27404214           79
85070579           43
69105438           52
26680482           32
10701449           81
41267237           67
30508152           79
95418982           42
48721062           37
71392633           53
77260254           46
28022050           43
48117559           82
67140435           87
63828205           59
98109228           79
38180559           49
27633599           86
94676215           48
32200678           43
14140190           67
81546774           82
13870527           58
16215693           28
31723978           82
36428688           71
38523819           91
35133016           54
24022223           87
72691407           83
94044247           29
42535265           84
33462850           81
65687883           83
75942084           62
39538012           81
19445201           46
37466095           51
98410682           85
49058824           79
22455127           62
69006884           29
30265502           55
20680106           76
25926207           57
21248952           47
40121574           70
60032943           85
91812746           36
80488676           98
44989096           84
41959988           61
87369130           61
11615100           92
13536000           23
43976182           83
39649781           57
71623053           53
64526188           95
27350483           25
60086587           27
93384056           55
15265083           53
36399458           87
18942283           66
55101502           64
71591096           42
85152008           76
96839312           74
64359572           36
16478446           49
71882991           59
69332188           42
25837300           53
40856650           47
97313181           86
90845318           78
55723769           93
61846476           75
45235882           35
46376363           80
96006327           98
23636526           52
30183736           42
11454572           85
56513394           60
85419870           100
73655957           98
16497431           47
63936881           43
94007999           41
73591542           54
27809528           48
60741055           72
73364475           79
88143170           73
98035483           35
71704667           32
55653763           55
30687311           98
90183820           82
21642731           65
55543678           79
11395133           62
88073734           88
43189215           37
99265185           66
65622248           58
44995542           46
31636962           41
83423592           76
41867073           90
36823185           62
46763302           89
30760098           43
90046663           64
83449352           78
69620006           54
52048728           63
41575448           24
35799387           71
25635402           71
99409945           34
29137188           92
77710618           64
37205444           50
56840527           56
49029565           49
78534353           44
21598240           91
55230711           70
99112828           67
26430022           39
11010335           78
96625876           36
59904894           44
41596069           35
13331423           86
64635390           46
98452539           26
52595632           60
53961134           49
16322870           82
25739118           62
10832603           71
65602485           92
12367781           45
21186865           84
85090881           76
95494756           77
44487892           45
92644121           48
20184654           66
84049019           81
48849707           93
68610759           40
24108314           49
64238296           47
24096486           71
87165072           50
40165416           46
77956268           35
32891948           96
55006592           75
67292390           36
55342768           26
17611940           83
44340123           42
88039585           93
50897252           66
29666525           31
37320447           47
43864011           69
22309953           27
74740029           30
30938986           44
72719597           82
94236007           76
67166977           51
19852124           49
25308495           38
10223228           85
11880114           79
41478636           59
52883828           74
45423670           46
73606902           44
68511372           93
21729361           56
60001564           88
87656803           77
51466388           35
92575558           30
78103749           47
19609290           29
77555047           24
48093788           43
67486412           93
77279166           73
81452115           44
21340808           91
98704037           78
85446978           94
15366222           27
43579888           97
74495146           35
42290398           87
12310488           78
19888974           84
57138461           90
91536877           92
72822443           61
67886491           89
75841228           83
46140740           79
24201950           92
87725871           74
35515094           42
83813687           52
20344947           40
67187820           46
14452988           76
25370661           59
10180625           69
70118879           75
39947493           39
90762088           36
44437281           54
79946482           95
43540400           25
74691841           26
57434135           46
61656632           44
98746026           44
73025996           44
23202699           40
40406461           41
75863061           47
60169233           86
69660632           59
64406199           84
63730297           86
87799761           57
13705788           57
79291037           62
62428451           94
90181230           48
78548993           100
96525646           44
11313619           77
31825015           82
94255635           32
85238773           27
63045890           43
26615211           59
74745009           36
48406472           97
37669422           37
30902060           95
37204186           96
76237487           86
86331989           71
76478782           33
88321030           33
16835014           39
33269319           52
10177564           74
30355260           65
52040884           96
