Student ID	Cumulative GPA	Total Course Credits	           Course-1 Credits	Course-1 Score	           Course-2 Credits	Course-2 Score	           Course-3 Credits	Course-3 Score	           Course-4 Credits	Course-4 Score
36530507	3.78	37	3	3.0	2	3.0	4	1.0	2	3.0
50803294	3.50	54	3	1.0	2	4.0	3	1.0	2	4.0
24001822	3.73	33	2	4.0	2	4.0	2	2.0	3	1.0
31062067	2.14	55	3	1.0	3	1.0	2	2.0	2	4.0
44428101	3.56	64	3	2.0	2	2.0	2	1.0	4	2.0
49359851	2.39	21	4	3.0	3	3.0	2	4.0	4	3.0
12559038	2.54	37	4	3.0	2	1.0	2	4.0	4	3.0
64776588	3.37	57	4	2.0	2	2.0	2	2.0	3	3.0
93354230	2.28	75	3	1.0	3	1.0	4	3.0	3	2.0
75412014	3.15	52	2	1.0	4	3.0	4	3.0	4	4.0
80077635	3.22	63	3	1.0	3	3.0	2	1.0	2	1.0
23655398	3.26	17	2	3.0	4	3.0	3	4.0	2	4.0
50582617	2.28	56	2	1.0	3	1.0	2	2.0	3	2.0
70703248	2.00	84	3	3.0	4	4.0	4	3.0	4	4.0
53072345	2.90	21	4	1.0	2	3.0	2	1.0	3	3.0
77955655	2.43	75	3	4.0	3	3.0	3	1.0	3	3.0
74447080	3.46	59	4	2.0	3	2.0	2	1.0	4	2.0
18270656	3.09	57	4	1.0	3	1.0	3	4.0	4	3.0
31895736	2.68	63	3	1.0	2	1.0	2	1.0	3	1.0
62881955	1.81	34	2	3.0	2	4.0	3	3.0	4	1.0
92856221	3.99	69	2	1.0	3	4.0	3	2.0	2	2.0
35982492	2.40	84	2	1.0	2	2.0	2	2.0	2	4.0
87276354	2.77	79	4	4.0	3	4.0	4	4.0	2	2.0
70581377	1.99	39	3	2.0	3	3.0	4	3.0	2	2.0
77984119	3.78	63	2	2.0	3	2.0	2	2.0	4	3.0
78073460	2.68	70	4	1.0	4	2.0	4	3.0	4	1.0
15861464	3.12	74	4	2.0	2	2.0	4	2.0	4	4.0
12941883	2.26	77	4	4.0	4	1.0	2	3.0	3	1.0
25705149	3.07	55	3	3.0	2	2.0	3	3.0	2	3.0
66498365	2.07	39	2	1.0	3	4.0	4	2.0	3	3.0
43396398	2.00	87	2	2.0	4	4.0	4	3.0	3	1.0
46396884	2.94	68	4	2.0	2	3.0	2	3.0	4	2.0
24343954	3.87	78	3	4.0	4	1.0	4	4.0	4	4.0
79321782	1.93	77	3	3.0	3	3.0	2	4.0	2	4.0
89852138	3.25	50	4	3.0	4	1.0	3	4.0	3	1.0
92032365	3.98	85	2	2.0	2	3.0	4	1.0	2	2.0
24124630	2.18	49	4	4.0	2	2.0	4	1.0	3	2.0
31125021	3.03	74	4	4.0	2	2.0	3	1.0	2	1.0
29366480	2.68	30	3	3.0	2	4.0	3	4.0	3	4.0
36243797	2.25	59	4	3.0	3	4.0	2	4.0	4	4.0
55465280	2.52	16	4	4.0	2	1.0	4	2.0	4	4.0
50172469	2.97	73	2	2.0	2	3.0	3	1.0	3	2.0
59308282	2.60	73	4	4.0	3	4.0	2	2.0	4	2.0
34713452	2.84	23	4	2.0	4	2.0	3	2.0	3	2.0
18790039	3.03	33	3	3.0	4	2.0	4	2.0	4	1.0
68883370	2.15	86	3	3.0	4	1.0	2	4.0	2	4.0
15117836	3.36	62	3	3.0	3	3.0	4	3.0	3	2.0
62344640	2.96	89	4	1.0	3	1.0	4	4.0	4	3.0
15633652	3.20	71	3	3.0	4	1.0	3	4.0	3	3.0
90899079	3.22	81	2	1.0	2	4.0	2	1.0	3	2.0
44927421	3.69	69	2	2.0	2	3.0	3	4.0	4	2.0
68245439	2.35	28	3	1.0	3	3.0	4	3.0	2	2.0
52754939	1.98	43	3	4.0	4	2.0	2	3.0	2	1.0
31560638	3.64	79	3	1.0	4	4.0	4	1.0	2	4.0
14087770	3.00	36	2	4.0	4	1.0	4	2.0	4	1.0
36527911	2.52	36	3	1.0	2	4.0	3	1.0	2	1.0
16043253	3.97	73	2	4.0	3	2.0	2	2.0	4	4.0
83800574	2.57	58	4	2.0	3	4.0	4	4.0	3	2.0
80464068	2.86	29	2	1.0	3	4.0	3	2.0	4	1.0
96690623	3.14	55	4	2.0	3	3.0	4	1.0	4	3.0
41532455	2.20	58	2	2.0	2	4.0	2	3.0	2	3.0
44477494	2.37	79	2	3.0	2	3.0	2	1.0	4	3.0
89750311	2.57	64	2	2.0	4	4.0	2	1.0	2	3.0
65411684	2.32	87	4	2.0	2	3.0	2	3.0	3	3.0
37056196	3.10	70	3	1.0	3	2.0	3	1.0	3	4.0
53323468	3.77	41	2	4.0	2	3.0	4	3.0	3	3.0
54856757	3.16	79	3	2.0	4	4.0	3	4.0	4	2.0
10068219	2.61	24	3	2.0	2	3.0	3	4.0	3	2.0
41950149	2.17	45	4	1.0	2	4.0	3	4.0	4	2.0
11929120	2.95	51	2	3.0	2	2.0	2	3.0	3	2.0
51860713	2.48	87	3	2.0	2	4.0	4	2.0	4	1.0
92857258	2.24	32	4	3.0	2	3.0	2	4.0	3	2.0
67145690	3.60	66	3	4.0	4	4.0	4	4.0	3	1.0
35365332	2.99	71	2	3.0	4	1.0	2	1.0	2	2.0
49753215	2.71	72	2	3.0	3	2.0	4	2.0	3	4.0
54709472	2.95	90	3	3.0	4	4.0	3	1.0	2	1.0
98955803	2.88	60	3	2.0	2	4.0	4	2.0	2	3.0
21997323	2.53	44	3	4.0	4	4.0	2	2.0	4	2.0
41385415	3.89	18	2	4.0	2	1.0	3	3.0	4	4.0
50484322	2.63	46	3	3.0	2	3.0	4	4.0	4	1.0
73367686	2.48	76	4	4.0	3	1.0	4	1.0	3	4.0
72849318	2.27	75	4	2.0	2	2.0	4	2.0	4	3.0
79237822	2.09	88	4	1.0	3	1.0	2	2.0	2	3.0
87544418	3.15	65	4	2.0	3	3.0	3	4.0	3	3.0
82417883	2.57	73	2	3.0	3	2.0	2	4.0	3	2.0
59207877	2.28	90	2	1.0	4	1.0	3	3.0	4	3.0
32792132	2.52	69	4	2.0	3	2.0	3	2.0	2	4.0
35542637	1.89	52	3	4.0	4	3.0	3	1.0	2	1.0
83722549	2.78	60	2	2.0	2	3.0	3	3.0	2	4.0
13175606	3.93	52	3	2.0	3	4.0	2	3.0	2	1.0
73672604	1.85	36	4	2.0	3	4.0	4	2.0	3	3.0
52127369	1.81	24	2	1.0	4	4.0	4	2.0	2	1.0
92998801	3.30	63	3	2.0	2	1.0	4	3.0	3	1.0
16210809	3.91	26	3	1.0	4	2.0	4	3.0	4	2.0
70915332	3.38	59	3	1.0	2	2.0	3	2.0	3	1.0
79595658	3.82	29	4	3.0	3	1.0	3	4.0	2	4.0
33508107	3.29	34	4	1.0	4	1.0	3	3.0	3	3.0
48073235	3.67	47	4	2.0	4	1.0	2	1.0	3	4.0
82758803	1.81	83	3	1.0	4	2.0	3	4.0	3	3.0
34763645	1.87	15	3	4.0	2	3.0	4	4.0	4	3.0
61881848	2.69	65	3	3.0	3	3.0	3	4.0	3	4.0
93595203	2.18	44	4	1.0	4	3.0	3	2.0	2	2.0
75936787	1.83	51	2	2.0	3	1.0	3	4.0	2	4.0
70331251	3.84	43	4	2.0	4	1.0	2	2.0	2	3.0
81423656	2.48	57	2	1.0	4	1.0	3	1.0	4	1.0
36205674	3.07	73	4	1.0	2	4.0	3	4.0	2	4.0
24434479	2.23	24	3	2.0	4	1.0	2	4.0	2	4.0
56088457	3.43	57	4	1.0	2	1.0	2	1.0	3	4.0
59632873	2.87	29	3	3.0	4	2.0	2	3.0	4	2.0
47499427	2.92	35	3	1.0	3	2.0	2	4.0	2	1.0
77972038	2.71	49	2	1.0	3	1.0	3	3.0	2	1.0
54885712	2.18	82	3	4.0	3	2.0	4	1.0	3	4.0
24877679	3.10	38	2	3.0	3	3.0	2	3.0	3	2.0
13475168	3.14	19	4	4.0	2	2.0	2	3.0	4	1.0
17165914	2.18	54	2	1.0	2	4.0	2	3.0	2	3.0
66409449	2.48	34	3	3.0	2	2.0	2	2.0	2	1.0
65382414	2.97	45	4	4.0	3	1.0	2	2.0	4	2.0
82026226	3.95	90	3	1.0	4	3.0	4	3.0	4	3.0
42470776	2.56	84	4	2.0	2	1.0	2	2.0	2	2.0
29708894	2.11	44	4	1.0	4	2.0	2	1.0	4	2.0
41391644	3.68	61	3	2.0	4	1.0	2	3.0	3	1.0
62793407	3.27	59	4	4.0	3	1.0	2	2.0	4	1.0
43453308	3.19	16	2	4.0	2	4.0	4	2.0	2	4.0
11593865	2.10	58	4	4.0	2	2.0	3	1.0	4	3.0
82659603	2.09	90	4	3.0	3	2.0	2	3.0	2	4.0
49504565	3.01	41	3	2.0	2	3.0	2	4.0	4	4.0
28072674	2.37	64	3	1.0	2	1.0	3	3.0	4	2.0
19265155	2.18	34	2	1.0	3	1.0	4	4.0	3	3.0
62341905	2.82	46	4	2.0	4	2.0	2	4.0	3	3.0
85428020	2.87	20	3	3.0	4	2.0	3	3.0	4	3.0
80535274	3.00	61	3	1.0	2	4.0	3	3.0	2	4.0
98765471	2.18	81	2	4.0	2	4.0	3	4.0	3	1.0
94269396	2.58	84	2	3.0	2	2.0	2	2.0	3	4.0
56337809	2.23	33	2	4.0	2	3.0	3	1.0	2	1.0
32019155	2.07	83	3	4.0	4	1.0	2	2.0	3	1.0
78387121	2.99	90	2	4.0	3	4.0	2	3.0	3	2.0
99975411	2.93	60	3	3.0	4	4.0	3	4.0	3	2.0
93445358	2.14	37	4	2.0	3	2.0	4	4.0	3	2.0
61046656	2.10	57	2	4.0	3	3.0	2	4.0	2	1.0
91727729	1.88	56	2	3.0	2	2.0	2	3.0	3	4.0
51909358	2.90	39	2	3.0	4	4.0	2	2.0	4	1.0
79185612	3.93	54	4	1.0	3	4.0	2	2.0	3	3.0
43386394	2.95	69	3	2.0	3	4.0	2	4.0	4	2.0
58381573	2.60	42	2	3.0	4	2.0	3	2.0	4	2.0
90219979	3.30	86	3	3.0	4	1.0	4	4.0	2	4.0
53077067	2.27	55	3	3.0	4	4.0	3	3.0	3	4.0
22018895	1.84	25	2	4.0	4	2.0	3	1.0	3	1.0
14125234	3.30	77	3	4.0	3	1.0	2	3.0	3	4.0
24106300	2.55	85	2	2.0	2	4.0	4	3.0	4	3.0
81069221	3.24	73	3	3.0	4	2.0	4	3.0	2	4.0
40148290	2.88	39	3	3.0	3	1.0	2	3.0	4	1.0
15394073	2.80	24	3	3.0	2	3.0	2	1.0	2	4.0
47990380	2.38	43	2	4.0	4	4.0	3	3.0	4	2.0
44484543	3.64	34	2	1.0	4	1.0	4	3.0	3	3.0
95888552	2.03	41	2	3.0	4	2.0	4	1.0	4	4.0
77978414	2.04	46	2	2.0	3	3.0	4	3.0	4	2.0
60253685	2.15	73	2	2.0	2	3.0	2	3.0	4	1.0
62529959	2.18	26	3	3.0	2	4.0	2	1.0	4	4.0
67463201	3.07	53	2	4.0	4	3.0	2	3.0	3	4.0
24920625	3.76	31	2	3.0	3	2.0	4	1.0	3	4.0
37562904	2.87	52	2	1.0	4	3.0	4	2.0	4	1.0
54684971	2.36	52	3	1.0	3	1.0	2	1.0	3	1.0
47885651	3.91	70	4	4.0	2	2.0	3	2.0	4	4.0
35174275	2.61	89	4	2.0	4	2.0	2	2.0	2	4.0
26830036	2.31	57	4	2.0	3	3.0	3	2.0	2	1.0
36291600	3.20	57	2	4.0	4	1.0	3	4.0	3	2.0
60381319	2.39	21	3	2.0	2	4.0	4	3.0	4	2.0
52033908	2.36	37	2	4.0	3	1.0	4	1.0	2	4.0
56949339	2.35	53	4	3.0	4	2.0	2	1.0	4	1.0
11206183	3.46	20	2	1.0	4	2.0	4	2.0	4	2.0
61369675	3.31	32	3	3.0	2	3.0	3	2.0	4	2.0
48146864	2.35	77	4	3.0	2	1.0	2	4.0	2	3.0
84208075	2.03	32	3	4.0	4	1.0	3	2.0	4	4.0
86108405	2.96	74	3	4.0	2	1.0	2	2.0	4	1.0
53794677	2.37	81	4	2.0	3	2.0	2	2.0	4	1.0
60560065	2.54	51	3	4.0	4	4.0	2	1.0	4	4.0
70079598	3.20	16	2	1.0	4	3.0	2	4.0	3	1.0
33783980	3.98	44	2	3.0	3	3.0	2	2.0	2	1.0
49048655	3.59	31	4	4.0	3	1.0	3	2.0	3	1.0
41955610	2.33	80	4	1.0	3	4.0	3	4.0	4	1.0
41353280	2.06	25	4	2.0	2	1.0	4	1.0	4	3.0
56068877	2.65	65	4	4.0	4	1.0	3	1.0	3	2.0
75414730	3.49	36	2	3.0	2	4.0	4	2.0	4	2.0
34410538	3.46	79	3	1.0	4	4.0	4	2.0	3	3.0
67737236	2.25	30	2	3.0	3	1.0	4	3.0	4	3.0
98760211	3.60	72	4	2.0	4	1.0	2	1.0	4	2.0
43164284	3.06	59	3	4.0	3	4.0	2	2.0	2	2.0
93866816	3.22	65	2	4.0	2	2.0	2	3.0	3	2.0
68997845	2.56	89	3	2.0	4	3.0	3	2.0	3	3.0
71598365	2.48	27	2	1.0	3	2.0	4	3.0	2	3.0
92962254	3.64	21	2	1.0	4	4.0	4	2.0	3	4.0
67040494	3.63	48	2	2.0	2	4.0	4	3.0	2	4.0
48939084	3.55	85	3	1.0	3	2.0	2	2.0	4	1.0
59076150	3.12	26	3	3.0	2	3.0	3	2.0	2	3.0
80447608	2.85	68	2	1.0	2	1.0	4	2.0	3	3.0
19754626	2.37	30	4	3.0	2	2.0	2	1.0	4	2.0
25275581	2.58	77	2	1.0	3	2.0	3	3.0	2	1.0
25176995	3.33	64	3	2.0	3	3.0	3	3.0	2	3.0
36035459	3.92	63	4	3.0	3	4.0	3	1.0	2	4.0
38788769	3.28	41	3	2.0	3	1.0	2	3.0	2	1.0
44743288	3.85	73	3	4.0	4	2.0	4	4.0	4	1.0
45130236	3.86	50	3	1.0	4	4.0	3	2.0	4	1.0
62350499	1.83	62	4	4.0	4	3.0	4	1.0	3	2.0
79209595	1.98	15	2	3.0	4	1.0	3	2.0	4	4.0
32569302	2.82	40	3	3.0	2	4.0	3	1.0	4	4.0
15488767	2.29	56	2	4.0	2	4.0	2	3.0	3	1.0
65170501	3.90	62	4	4.0	2	1.0	4	3.0	2	2.0
80063934	2.41	28	2	1.0	4	1.0	4	3.0	4	2.0
41594521	1.86	17	3	1.0	2	1.0	2	4.0	3	1.0
97258845	2.68	33	3	4.0	2	1.0	2	3.0	4	1.0
28967548	3.93	86	2	4.0	3	4.0	2	4.0	3	2.0
94744231	2.33	48	4	3.0	4	1.0	2	4.0	3	3.0
16957189	3.47	76	4	2.0	3	1.0	2	1.0	3	4.0
51226459	3.61	18	2	1.0	4	2.0	4	3.0	3	3.0
36280069	1.93	88	3	3.0	4	4.0	2	2.0	2	4.0
37085862	2.46	88	4	2.0	4	3.0	2	4.0	4	4.0
47306977	3.81	89	2	3.0	2	3.0	4	3.0	2	3.0
64714487	3.20	55	2	1.0	2	3.0	2	3.0	2	2.0
27492158	2.17	85	3	4.0	2	4.0	2	2.0	4	4.0
60064932	3.37	63	2	1.0	2	3.0	4	1.0	3	3.0
28015528	2.57	42	3	4.0	3	4.0	2	4.0	2	1.0
93799465	1.95	32	2	3.0	3	2.0	4	2.0	4	2.0
12616638	2.71	72	3	4.0	2	1.0	2	4.0	4	4.0
14191823	3.85	88	2	4.0	4	3.0	3	2.0	3	4.0
29610786	4.00	25	3	3.0	2	2.0	4	3.0	3	1.0
58418039	3.55	68	4	4.0	4	1.0	4	3.0	3	4.0
62412557	3.69	73	4	4.0	4	1.0	3	1.0	4	4.0
35868451	2.61	86	2	4.0	2	2.0	4	1.0	2	4.0
50752852	3.28	25	2	3.0	3	1.0	4	3.0	2	4.0
29086637	2.02	82	2	2.0	3	2.0	2	3.0	2	2.0
46540836	3.77	57	4	3.0	3	1.0	4	2.0	3	1.0
30960509	2.98	48	4	2.0	3	3.0	3	1.0	4	2.0
65498973	2.92	35	3	1.0	2	4.0	4	4.0	4	1.0
99712727	2.14	61	4	3.0	3	1.0	4	2.0	3	1.0
85181285	3.46	23	3	2.0	4	1.0	2	4.0	4	2.0
85453305	3.78	36	4	2.0	4	4.0	2	2.0	3	2.0
86570150	2.34	82	4	2.0	2	2.0	3	4.0	2	1.0
36324110	3.23	81	2	2.0	4	4.0	4	4.0	3	3.0
41021806	3.55	46	4	4.0	4	4.0	3	4.0	3	4.0
44990957	2.17	65	4	1.0	3	1.0	2	2.0	3	4.0
90712640	3.81	52	2	4.0	2	2.0	2	4.0	2	3.0
44785796	3.68	60	2	1.0	3	1.0	3	1.0	4	4.0
33281583	3.63	87	4	3.0	2	4.0	4	2.0	3	4.0
77039575	3.38	73	4	2.0	2	4.0	2	2.0	2	1.0
39686358	3.96	41	2	2.0	2	2.0	2	1.0	2	3.0
92403349	1.93	55	3	4.0	2	1.0	4	3.0	2	4.0
52908091	2.62	47	3	2.0	2	2.0	2	3.0	2	4.0
25129420	3.03	69	3	3.0	2	1.0	4	3.0	2	3.0
80275581	3.19	89	2	4.0	2	3.0	3	1.0	3	1.0
20284596	3.97	18	2	2.0	3	1.0	2	2.0	4	2.0
60881297	2.16	61	4	1.0	2	2.0	4	2.0	3	1.0
68979317	3.23	57	3	1.0	2	3.0	4	1.0	4	3.0
80311466	2.88	71	4	3.0	2	3.0	4	4.0	4	3.0
67177963	2.58	89	3	1.0	3	1.0	3	4.0	3	1.0
54067989	3.92	68	4	3.0	4	3.0	3	4.0	4	1.0
99096155	2.09	53	2	2.0	3	1.0	3	1.0	4	2.0
39858351	3.91	21	2	1.0	4	1.0	3	4.0	4	2.0
30169718	2.50	67	4	1.0	2	3.0	4	2.0	2	2.0
80594750	3.41	80	2	3.0	4	3.0	4	4.0	4	2.0
40386535	2.73	64	4	2.0	2	1.0	4	3.0	2	1.0
71367993	2.22	20	3	1.0	4	2.0	2	4.0	3	3.0
93265974	3.73	51	2	2.0	2	2.0	3	2.0	3	2.0
25991514	2.39	57	4	1.0	4	2.0	2	3.0	4	2.0
65524078	3.96	17	3	3.0	2	3.0	3	3.0	4	4.0
30686609	3.45	45	4	3.0	3	4.0	3	2.0	3	4.0
25908770	2.32	74	3	4.0	2	1.0	2	3.0	2	1.0
72461567	3.27	85	2	4.0	4	1.0	4	4.0	2	1.0
92410382	3.21	64	2	1.0	3	2.0	3	3.0	3	1.0
76114586	3.10	72	4	1.0	2	3.0	4	3.0	3	4.0
26003816	2.53	85	2	1.0	2	2.0	4	4.0	3	4.0
75680551	2.18	27	2	4.0	3	3.0	3	4.0	4	1.0
59537324	2.87	39	3	2.0	2	2.0	3	2.0	3	2.0
98159234	2.65	67	4	1.0	3	1.0	2	2.0	4	3.0
77130626	3.69	69	3	4.0	4	2.0	2	2.0	3	4.0
41499304	3.62	20	4	4.0	4	1.0	3	4.0	3	2.0
51896079	1.87	32	3	4.0	2	2.0	3	2.0	4	4.0
95204896	2.71	90	4	3.0	2	2.0	4	4.0	4	2.0
44645311	3.75	48	3	2.0	2	1.0	3	4.0	2	1.0
32243681	2.97	74	3	4.0	2	4.0	4	1.0	2	4.0
99935286	2.83	33	4	2.0	4	1.0	4	3.0	3	2.0
91987981	2.35	69	3	4.0	2	3.0	2	2.0	3	1.0
47929207	3.83	20	3	3.0	4	4.0	3	2.0	4	1.0
62080909	3.59	46	4	4.0	4	3.0	3	4.0	2	3.0
85449396	2.73	26	2	3.0	4	2.0	3	4.0	4	4.0
60790917	3.12	47	2	4.0	2	2.0	3	4.0	2	3.0
49908300	2.51	74	3	1.0	2	4.0	2	2.0	2	2.0
73345459	2.73	90	2	2.0	2	1.0	2	1.0	3	3.0
81359270	3.07	69	3	1.0	4	1.0	2	1.0	3	4.0
66800679	3.74	61	3	4.0	2	2.0	3	1.0	4	1.0
55655901	3.28	16	4	1.0	2	4.0	3	2.0	3	1.0
90287839	2.99	26	2	2.0	4	1.0	2	1.0	2	2.0
81084592	2.51	30	2	3.0	4	2.0	4	3.0	3	1.0
67197363	3.44	27	3	3.0	2	4.0	2	2.0	4	3.0
81590674	2.16	84	2	3.0	3	1.0	4	3.0	3	1.0
36059846	2.20	42	3	1.0	2	3.0	2	4.0	3	2.0
94389532	1.96	21	3	1.0	3	1.0	4	1.0	4	3.0
98574226	2.56	51	4	3.0	4	3.0	3	4.0	4	1.0
87349805	3.40	74	3	2.0	4	2.0	2	4.0	3	4.0
81029327	3.29	27	2	4.0	4	3.0	3	3.0	2	1.0
52882155	2.59	55	3	3.0	2	3.0	3	1.0	2	1.0
58097864	2.65	85	2	1.0	4	1.0	3	1.0	4	1.0
34878924	3.69	37	2	4.0	3	4.0	2	3.0	4	3.0
93362413	3.53	72	2	1.0	4	4.0	4	3.0	2	1.0
17713118	3.20	82	4	1.0	2	4.0	4	2.0	3	4.0
35501869	3.25	32	4	2.0	4	1.0	3	2.0	2	2.0
12961072	1.81	65	4	1.0	3	2.0	3	4.0	3	2.0
14314707	3.52	75	2	2.0	3	2.0	3	1.0	4	3.0
79614456	3.77	35	2	1.0	3	2.0	4	4.0	2	3.0
14521567	2.03	56	4	1.0	2	4.0	4	4.0	3	2.0
54191557	2.66	24	4	2.0	2	1.0	4	1.0	3	3.0
53863857	2.44	41	2	4.0	3	4.0	2	3.0	3	1.0
74855010	3.52	54	2	3.0	3	3.0	3	1.0	4	2.0
11109823	2.62	63	4	4.0	2	1.0	4	4.0	2	1.0
25441298	2.06	44	4	3.0	3	3.0	2	1.0	2	3.0
38786206	2.27	61	2	1.0	4	2.0	3	1.0	4	1.0
81954547	3.73	62	4	1.0	3	4.0	4	4.0	3	2.0
96018125	3.52	81	4	1.0	4	2.0	4	3.0	3	2.0
17184833	3.66	88	4	4.0	3	4.0	3	2.0	4	2.0
86571708	2.46	64	4	3.0	4	3.0	3	2.0	3	1.0
85486490	3.81	55	3	1.0	4	1.0	2	3.0	4	1.0
93186253	3.75	17	3	1.0	3	2.0	2	1.0	4	3.0
80639739	3.51	30	2	2.0	4	4.0	4	2.0	3	2.0
70674774	2.68	49	4	4.0	3	1.0	3	1.0	4	4.0
81557322	2.10	60	2	4.0	3	2.0	3	3.0	4	1.0
52387318	2.29	36	2	3.0	2	2.0	2	3.0	3	4.0
23152573	3.06	32	2	2.0	4	1.0	4	2.0	4	1.0
95637406	3.55	48	2	1.0	4	4.0	2	3.0	3	2.0
35714642	2.24	42	3	3.0	3	4.0	2	1.0	3	4.0
89905387	3.04	39	4	2.0	3	3.0	4	2.0	4	2.0
89795528	2.39	70	2	4.0	3	2.0	4	3.0	3	2.0
66252081	2.62	82	3	4.0	2	2.0	2	4.0	4	1.0
21390442	3.67	56	3	2.0	4	4.0	2	2.0	3	1.0
33770997	2.37	53	4	4.0	3	2.0	3	3.0	2	4.0
28796572	1.83	69	3	1.0	4	4.0	4	4.0	2	4.0
69998481	2.96	35	3	4.0	4	2.0	3	2.0	2	1.0
68936680	2.79	85	3	1.0	3	4.0	3	1.0	2	2.0
49902072	3.82	42	2	4.0	2	1.0	2	3.0	2	2.0
95537002	2.14	15	4	1.0	4	1.0	3	4.0	2	3.0
72191828	3.54	80	2	1.0	4	2.0	3	1.0	4	4.0
99985798	3.14	24	3	1.0	4	4.0	3	3.0	4	3.0
23606150	1.91	47	3	3.0	2	2.0	4	1.0	4	2.0
27980508	2.84	65	3	1.0	2	1.0	3	4.0	4	3.0
60074141	2.03	90	3	3.0	3	3.0	3	3.0	3	2.0
52102434	3.43	66	4	1.0	4	3.0	4	2.0	2	2.0
60034161	3.61	61	2	2.0	2	3.0	4	3.0	4	2.0
20559724	3.89	38	4	4.0	3	2.0	3	2.0	3	3.0
70449441	3.65	15	3	1.0	2	1.0	3	2.0	4	4.0
47455728	3.31	85	2	1.0	4	1.0	3	2.0	2	4.0
16758287	2.73	28	4	1.0	4	2.0	2	3.0	3	4.0
61300526	3.48	19	2	2.0	3	1.0	3	3.0	4	3.0
47860903	2.18	45	3	2.0	2	2.0	4	4.0	3	2.0
48416730	2.43	28	2	4.0	2	3.0	4	2.0	4	3.0
35619918	2.92	17	2	1.0	3	2.0	2	2.0	2	1.0
24443582	3.70	50	3	1.0	4	2.0	4	2.0	4	1.0
66363332	2.60	77	4	2.0	2	1.0	3	3.0	3	1.0
37596828	2.31	37	2	4.0	2	1.0	2	2.0	3	4.0
28724972	2.81	80	4	3.0	3	3.0	3	2.0	3	1.0
24547556	3.80	70	4	1.0	4	4.0	2	4.0	2	2.0
67559463	2.90	50	3	4.0	2	1.0	2	2.0	2	4.0
77360135	3.64	28	3	4.0	2	3.0	4	3.0	4	2.0
49475289	3.51	15	3	1.0	2	1.0	2	4.0	4	2.0
58872177	3.82	50	2	4.0	2	3.0	2	1.0	3	1.0
32461847	2.68	33	3	2.0	4	4.0	2	3.0	2	3.0
95816281	3.22	69	4	1.0	4	4.0	3	3.0	3	2.0
21079638	2.11	31	2	3.0	2	3.0	3	3.0	4	4.0
78957634	1.87	84	2	1.0	3	1.0	3	2.0	2	2.0
42324532	2.08	86	3	1.0	2	4.0	2	4.0	4	3.0
91323866	2.26	37	2	2.0	3	3.0	2	1.0	2	3.0
83069857	3.60	84	2	3.0	2	1.0	4	4.0	4	3.0
83489078	2.24	89	2	2.0	4	2.0	4	1.0	3	3.0
34313713	2.12	36	2	4.0	4	2.0	2	4.0	3	3.0
60298006	3.83	50	3	3.0	3	1.0	4	2.0	2	3.0
44067793	2.35	16	2	4.0	3	3.0	3	2.0	4	4.0
55215593	2.97	45	4	1.0	2	2.0	3	4.0	3	3.0
31194575	3.32	20	4	3.0	2	2.0	4	1.0	2	2.0
57666791	2.80	29	4	1.0	3	1.0	3	3.0	4	3.0
39246609	3.58	54	4	1.0	3	2.0	2	1.0	2	4.0
70306592	3.03	36	2	3.0	3	1.0	4	1.0	3	3.0
25442447	1.84	83	3	1.0	4	4.0	4	1.0	2	1.0
23501076	2.12	27	2	1.0	4	2.0	3	1.0	4	4.0
78648297	2.29	77	3	2.0	3	3.0	3	1.0	3	1.0
95326121	1.90	63	2	3.0	3	2.0	4	1.0	2	1.0
65275075	3.33	66	4	3.0	4	3.0	3	4.0	2	3.0
94769043	3.42	23	4	3.0	4	2.0	4	2.0	4	4.0
21099480	2.81	28	3	3.0	3	1.0	3	1.0	3	4.0
63809610	3.81	84	4	4.0	2	3.0	2	1.0	4	2.0
68716317	3.02	71	2	1.0	4	1.0	4	3.0	4	2.0
60499483	3.36	70	2	3.0	2	1.0	4	1.0	3	1.0
67328369	3.09	89	2	3.0	3	2.0	4	4.0	4	4.0
66692593	3.67	90	2	4.0	3	1.0	4	4.0	2	3.0
96915802	2.81	40	2	3.0	4	2.0	2	1.0	2	4.0
48045219	3.03	32	2	4.0	4	3.0	4	2.0	3	3.0
61090318	2.31	26	3	1.0	3	4.0	4	3.0	2	3.0
39897535	3.22	72	2	4.0	4	2.0	2	4.0	4	4.0
19755836	2.81	35	4	4.0	4	4.0	4	3.0	2	2.0
98628313	3.58	60	4	4.0	2	4.0	2	4.0	3	2.0
24738384	2.85	48	4	3.0	4	1.0	2	2.0	3	1.0
49512623	1.86	26	3	4.0	4	2.0	4	1.0	4	1.0
43701826	2.50	75	2	3.0	2	2.0	2	2.0	3	1.0
30516070	1.95	19	2	3.0	4	1.0	4	1.0	4	2.0
10827975	3.74	53	3	3.0	3	1.0	3	3.0	2	1.0
57869764	3.64	33	3	3.0	4	2.0	4	2.0	2	1.0
15125167	2.95	70	3	1.0	4	1.0	3	4.0	2	2.0
41188728	2.83	89	3	2.0	3	4.0	3	4.0	3	4.0
58592117	2.53	38	4	3.0	2	3.0	2	3.0	2	1.0
64267069	2.95	62	2	2.0	3	2.0	4	1.0	2	4.0
59101720	3.02	71	4	3.0	2	3.0	3	2.0	3	2.0
41860221	3.25	25	3	1.0	4	3.0	2	3.0	3	4.0
42030074	2.91	43	4	1.0	4	3.0	4	1.0	3	4.0
